date,currency,rate,unit
2005-08-11,EUR,54.03,1
2005-08-11,GBP,78.33,1
2005-08-11,JPY,39.49,100
2005-08-11,USD,43.58,1
2005-08-12,EUR,54.33,1
2005-08-12,GBP,78.98,1
2005-08-12,JPY,39.71,100
2005-08-12,USD,43.6,1
2005-08-16,EUR,53.8,1
2005-08-16,GBP,78.74,1
2005-08-16,JPY,39.83,100
2005-08-16,USD,43.54,1
2005-08-17,EUR,53.58,1
2005-08-17,GBP,78.55,1
2005-08-17,JPY,39.64,100
2005-08-17,USD,43.54,1
2005-08-18,EUR,53.47,1
2005-08-18,GBP,78.62,1
2005-08-18,JPY,39.56,100
2005-08-18,USD,43.56,1
2005-08-19,EUR,53.01,1
2005-08-19,GBP,78.08,1
2005-08-19,JPY,39.45,100
2005-08-19,USD,43.58,1
2005-08-22,EUR,53.06,1
2005-08-22,GBP,78.35,1
2005-08-22,JPY,39.56,100
2005-08-22,USD,43.59,1
2005-08-23,EUR,53.38,1
2005-08-23,GBP,78.59,1
2005-08-23,JPY,39.72,100
2005-08-23,USD,43.67,1
2005-08-24,EUR,53.23,1
2005-08-24,GBP,78.4,1
2005-08-24,JPY,39.54,100
2005-08-24,USD,43.72,1
2005-08-25,EUR,53.86,1
2005-08-25,GBP,79.04,1
2005-08-25,JPY,39.85,100
2005-08-25,USD,43.76,1
2005-08-26,EUR,53.82,1
2005-08-26,GBP,78.86,1
2005-08-26,JPY,39.72,100
2005-08-26,USD,43.73,1
2005-08-29,EUR,53.99,1
2005-08-29,GBP,79.09,1
2005-08-29,JPY,39.69,100
2005-08-29,USD,43.78,1
2005-08-30,EUR,53.79,1
2005-08-30,GBP,78.94,1
2005-08-30,JPY,39.68,100
2005-08-30,USD,44.02,1
2005-08-31,EUR,53.8,1
2005-08-31,GBP,78.58,1
2005-08-31,JPY,39.54,100
2005-08-31,USD,44.04,1
2005-09-01,EUR,54.38,1
2005-09-01,GBP,79.53,1
2005-09-01,JPY,39.81,100
2005-09-01,USD,44.12,1
2005-09-02,EUR,54.93,1
2005-09-02,GBP,80.61,1
2005-09-02,JPY,40.01,100
2005-09-02,USD,43.95,1
2005-09-05,EUR,54.94,1
2005-09-05,GBP,80.75,1
2005-09-05,JPY,40.04,100
2005-09-05,USD,43.74,1
2005-09-06,EUR,54.78,1
2005-09-06,GBP,80.69,1
2005-09-06,JPY,40.09,100
2005-09-06,USD,43.86,1
2005-09-08,EUR,54.53,1
2005-09-08,GBP,80.57,1
2005-09-08,JPY,39.77,100
2005-09-08,USD,43.86,1
2005-09-09,EUR,54.48,1
2005-09-09,GBP,80.57,1
2005-09-09,JPY,39.64,100
2005-09-09,USD,43.81,1
2005-09-12,EUR,54.05,1
2005-09-12,GBP,80.34,1
2005-09-12,JPY,39.96,100
2005-09-12,USD,43.82,1
2005-09-13,EUR,53.92,1
2005-09-13,GBP,79.89,1
2005-09-13,JPY,39.69,100
2005-09-13,USD,43.88,1
2005-09-14,EUR,53.97,1
2005-09-14,GBP,80.21,1
2005-09-14,JPY,39.72,100
2005-09-14,USD,43.92,1
2005-09-15,EUR,53.7,1
2005-09-15,GBP,79.86,1
2005-09-15,JPY,39.74,100
2005-09-15,USD,43.94,1
2005-09-16,EUR,53.91,1
2005-09-16,GBP,79.44,1
2005-09-16,JPY,39.67,100
2005-09-16,USD,43.87,1
2005-09-19,EUR,53.15,1
2005-09-19,GBP,78.96,1
2005-09-19,JPY,39.32,100
2005-09-19,USD,43.9,1
2005-09-20,EUR,53.48,1
2005-09-20,GBP,79.28,1
2005-09-20,JPY,39.48,100
2005-09-20,USD,43.91,1
2005-09-21,EUR,53.57,1
2005-09-21,GBP,79.34,1
2005-09-21,JPY,39.36,100
2005-09-21,USD,43.92,1
2005-09-22,EUR,53.62,1
2005-09-22,GBP,79.43,1
2005-09-22,JPY,39.38,100
2005-09-22,USD,43.9,1
2005-09-23,EUR,53.35,1
2005-09-23,GBP,78.61,1
2005-09-23,JPY,39.33,100
2005-09-23,USD,43.93,1
2005-09-26,EUR,52.87,1
2005-09-26,GBP,78.01,1
2005-09-26,JPY,39.11,100
2005-09-26,USD,43.95,1
2005-09-27,EUR,52.8,1
2005-09-27,GBP,77.73,1
2005-09-27,JPY,38.96,100
2005-09-27,USD,43.98,1
2005-09-28,EUR,53.04,1
2005-09-28,GBP,78.04,1
2005-09-28,JPY,39.03,100
2005-09-28,USD,44.08,1
2005-09-29,EUR,53.09,1
2005-09-29,GBP,77.78,1
2005-09-29,JPY,38.95,100
2005-09-29,USD,43.99,1
2005-10-03,EUR,52.75,1
2005-10-03,GBP,77.53,1
2005-10-03,JPY,38.71,100
2005-10-03,USD,44.09,1
2005-10-04,EUR,52.58,1
2005-10-04,GBP,77.43,1
2005-10-04,JPY,38.62,100
2005-10-04,USD,44.13,1
2005-10-05,EUR,52.92,1
2005-10-05,GBP,78.07,1
2005-10-05,JPY,38.89,100
2005-10-05,USD,44.31,1
2005-10-06,EUR,53.41,1
2005-10-06,GBP,78.49,1
2005-10-06,JPY,38.89,100
2005-10-06,USD,44.26,1
2005-10-07,EUR,53.95,1
2005-10-07,GBP,78.63,1
2005-10-07,JPY,39.06,100
2005-10-07,USD,44.32,1
2005-10-10,EUR,54.15,1
2005-10-10,GBP,78.61,1
2005-10-10,JPY,39.25,100
2005-10-10,USD,44.62,1
2005-10-11,EUR,53.99,1
2005-10-11,GBP,78.59,1
2005-10-11,JPY,39.33,100
2005-10-11,USD,44.94,1
2005-10-13,EUR,53.83,1
2005-10-13,GBP,78.46,1
2005-10-13,JPY,39.15,100
2005-10-13,USD,44.89,1
2005-10-14,EUR,53.95,1
2005-10-14,GBP,78.78,1
2005-10-14,JPY,39.17,100
2005-10-14,USD,44.89,1
2005-10-17,EUR,54.15,1
2005-10-17,GBP,79.17,1
2005-10-17,JPY,39.22,100
2005-10-17,USD,44.82,1
2005-10-18,EUR,54.1,1
2005-10-18,GBP,78.96,1
2005-10-18,JPY,39.1,100
2005-10-18,USD,45.11,1
2005-10-19,EUR,53.86,1
2005-10-19,GBP,79.12,1
2005-10-19,JPY,39.08,100
2005-10-19,USD,45.32,1
2005-10-20,EUR,54.09,1
2005-10-20,GBP,79.56,1
2005-10-20,JPY,39.08,100
2005-10-20,USD,45.2,1
2005-10-21,EUR,54.31,1
2005-10-21,GBP,80.08,1
2005-10-21,JPY,39.09,100
2005-10-21,USD,45.09,1
2005-10-24,EUR,53.94,1
2005-10-24,GBP,79.73,1
2005-10-24,JPY,39.05,100
2005-10-24,USD,45.14,1
2005-10-25,EUR,53.91,1
2005-10-25,GBP,79.57,1
2005-10-25,JPY,39.01,100
2005-10-25,USD,45.12,1
2005-10-26,EUR,54.52,1
2005-10-26,GBP,80.24,1
2005-10-26,JPY,39.08,100
2005-10-26,USD,44.94,1
2005-10-27,EUR,54.48,1
2005-10-27,GBP,80.2,1
2005-10-27,JPY,39.01,100
2005-10-27,USD,45.06,1
2005-10-28,EUR,54.82,1
2005-10-28,GBP,80.46,1
2005-10-28,JPY,39.11,100
2005-10-28,USD,45.09,1
2005-10-31,EUR,54.43,1
2005-10-31,GBP,80.09,1
2005-10-31,JPY,39.01,100
2005-10-31,USD,45.11,1
2005-11-02,EUR,54.36,1
2005-11-02,GBP,79.81,1
2005-11-02,JPY,38.69,100
2005-11-02,USD,45.18,1
2005-11-03,EUR,54.62,1
2005-11-03,GBP,80.32,1
2005-11-03,JPY,38.74,100
2005-11-03,USD,45.27,1
2005-11-04,EUR,54.19,1
2005-11-04,GBP,80.24,1
2005-11-04,JPY,38.56,100
2005-11-04,USD,45.41,1
2005-11-07,EUR,53.91,1
2005-11-07,GBP,79.92,1
2005-11-07,JPY,38.74,100
2005-11-07,USD,45.67,1
2005-11-08,EUR,53.91,1
2005-11-08,GBP,79.91,1
2005-11-08,JPY,39.0,100
2005-11-08,USD,45.99,1
2005-11-09,EUR,53.87,1
2005-11-09,GBP,79.79,1
2005-11-09,JPY,39.02,100
2005-11-09,USD,45.8,1
2005-11-10,EUR,53.9,1
2005-11-10,GBP,79.8,1
2005-11-10,JPY,38.9,100
2005-11-10,USD,45.81,1
2005-11-11,EUR,53.51,1
2005-11-11,GBP,79.74,1
2005-11-11,JPY,38.9,100
2005-11-11,USD,45.77,1
2005-11-14,EUR,53.71,1
2005-11-14,GBP,79.68,1
2005-11-14,JPY,38.72,100
2005-11-14,USD,45.67,1
2005-11-16,EUR,53.66,1
2005-11-16,GBP,79.43,1
2005-11-16,JPY,38.41,100
2005-11-16,USD,45.82,1
2005-11-17,EUR,53.43,1
2005-11-17,GBP,78.61,1
2005-11-17,JPY,38.49,100
2005-11-17,USD,45.77,1
2005-11-18,EUR,53.6,1
2005-11-18,GBP,78.53,1
2005-11-18,JPY,38.4,100
2005-11-18,USD,45.74,1
2005-11-21,EUR,53.92,1
2005-11-21,GBP,78.62,1
2005-11-21,JPY,38.36,100
2005-11-21,USD,45.78,1
2005-11-22,EUR,53.78,1
2005-11-22,GBP,78.71,1
2005-11-22,JPY,38.49,100
2005-11-22,USD,45.85,1
2005-11-23,EUR,54.15,1
2005-11-23,GBP,78.89,1
2005-11-23,JPY,38.57,100
2005-11-23,USD,45.74,1
2005-11-24,EUR,53.99,1
2005-11-24,GBP,78.69,1
2005-11-24,JPY,38.46,100
2005-11-24,USD,45.72,1
2005-11-25,EUR,53.88,1
2005-11-25,GBP,78.84,1
2005-11-25,JPY,38.4,100
2005-11-25,USD,45.78,1
2005-11-28,EUR,53.74,1
2005-11-28,GBP,78.67,1
2005-11-28,JPY,38.35,100
2005-11-28,USD,45.94,1
2005-11-29,EUR,54.29,1
2005-11-29,GBP,79.16,1
2005-11-29,JPY,38.53,100
2005-11-29,USD,45.92,1
2005-11-30,EUR,54.16,1
2005-11-30,GBP,79.07,1
2005-11-30,JPY,38.5,100
2005-11-30,USD,45.94,1
2005-12-01,EUR,54.21,1
2005-12-01,GBP,79.55,1
2005-12-01,JPY,38.38,100
2005-12-01,USD,45.99,1
2005-12-02,EUR,54.08,1
2005-12-02,GBP,79.79,1
2005-12-02,JPY,38.25,100
2005-12-02,USD,46.12,1
2005-12-05,EUR,54.18,1
2005-12-05,GBP,80.15,1
2005-12-05,JPY,38.18,100
2005-12-05,USD,46.28,1
2005-12-06,EUR,54.43,1
2005-12-06,GBP,80.43,1
2005-12-06,JPY,38.19,100
2005-12-06,USD,46.18,1
2005-12-07,EUR,54.35,1
2005-12-07,GBP,80.21,1
2005-12-07,JPY,38.13,100
2005-12-07,USD,46.17,1
2005-12-08,EUR,54.26,1
2005-12-08,GBP,80.31,1
2005-12-08,JPY,38.39,100
2005-12-08,USD,46.33,1
2005-12-09,EUR,54.56,1
2005-12-09,GBP,80.91,1
2005-12-09,JPY,38.33,100
2005-12-09,USD,46.22,1
2005-12-12,EUR,54.68,1
2005-12-12,GBP,81.31,1
2005-12-12,JPY,38.23,100
2005-12-12,USD,46.2,1
2005-12-13,EUR,55.08,1
2005-12-13,GBP,81.67,1
2005-12-13,JPY,38.41,100
2005-12-13,USD,46.06,1
2005-12-14,EUR,55.01,1
2005-12-14,GBP,81.28,1
2005-12-14,JPY,38.56,100
2005-12-14,USD,45.84,1
2005-12-15,EUR,54.49,1
2005-12-15,GBP,80.59,1
2005-12-15,JPY,38.82,100
2005-12-15,USD,45.5,1
2005-12-16,EUR,54.29,1
2005-12-16,GBP,80.11,1
2005-12-16,JPY,39.2,100
2005-12-16,USD,45.38,1
2005-12-19,EUR,54.37,1
2005-12-19,GBP,80.15,1
2005-12-19,JPY,38.86,100
2005-12-19,USD,45.24,1
2005-12-20,EUR,53.99,1
2005-12-20,GBP,79.3,1
2005-12-20,JPY,38.64,100
2005-12-20,USD,45.03,1
2005-12-21,EUR,53.86,1
2005-12-21,GBP,79.71,1
2005-12-21,JPY,38.73,100
2005-12-21,USD,45.37,1
2005-12-22,EUR,53.64,1
2005-12-22,GBP,79.04,1
2005-12-22,JPY,38.57,100
2005-12-22,USD,45.32,1
2005-12-23,EUR,53.62,1
2005-12-23,GBP,78.52,1
2005-12-23,JPY,38.73,100
2005-12-23,USD,45.16,1
2005-12-26,EUR,53.43,1
2005-12-26,GBP,78.16,1
2005-12-26,JPY,38.73,100
2005-12-26,USD,45.12,1
2005-12-27,EUR,53.5,1
2005-12-27,GBP,78.21,1
2005-12-27,JPY,38.55,100
2005-12-27,USD,45.2,1
2005-12-28,EUR,53.69,1
2005-12-28,GBP,78.35,1
2005-12-28,JPY,38.6,100
2005-12-28,USD,45.26,1
2005-12-29,EUR,53.5,1
2005-12-29,GBP,77.77,1
2005-12-29,JPY,38.35,100
2005-12-29,USD,45.16,1
2005-12-30,EUR,53.55,1
2005-12-30,GBP,77.89,1
2005-12-30,JPY,38.44,100
2005-12-30,USD,45.07,1
2006-01-02,EUR,53.28,1
2006-01-02,GBP,77.51,1
2006-01-02,JPY,38.32,100
2006-01-02,USD,45.05,1
2006-01-03,EUR,53.46,1
2006-01-03,GBP,77.72,1
2006-01-03,JPY,38.34,100
2006-01-03,USD,44.95,1
2006-01-04,EUR,54.09,1
2006-01-04,GBP,78.46,1
2006-01-04,JPY,38.76,100
2006-01-04,USD,44.85,1
2006-01-05,EUR,54.05,1
2006-01-05,GBP,78.36,1
2006-01-05,JPY,38.43,100
2006-01-05,USD,44.67,1
2006-01-06,EUR,53.98,1
2006-01-06,GBP,78.33,1
2006-01-06,JPY,38.47,100
2006-01-06,USD,44.66,1
2006-01-09,EUR,53.77,1
2006-01-09,GBP,78.42,1
2006-01-09,JPY,38.87,100
2006-01-09,USD,44.28,1
2006-01-10,EUR,53.49,1
2006-01-10,GBP,78.35,1
2006-01-10,JPY,38.74,100
2006-01-10,USD,44.38,1
2006-01-12,EUR,53.63,1
2006-01-12,GBP,77.98,1
2006-01-12,JPY,38.75,100
2006-01-12,USD,44.15,1
2006-01-13,EUR,53.35,1
2006-01-13,GBP,77.95,1
2006-01-13,JPY,38.63,100
2006-01-13,USD,44.26,1
2006-01-16,EUR,53.63,1
2006-01-16,GBP,78.42,1
2006-01-16,JPY,38.62,100
2006-01-16,USD,44.17,1
2006-01-17,EUR,53.73,1
2006-01-17,GBP,78.3,1
2006-01-17,JPY,38.53,100
2006-01-17,USD,44.31,1
2006-01-18,EUR,53.77,1
2006-01-18,GBP,78.4,1
2006-01-18,JPY,38.48,100
2006-01-18,USD,44.51,1
2006-01-19,EUR,53.7,1
2006-01-19,GBP,78.17,1
2006-01-19,JPY,38.52,100
2006-01-19,USD,44.36,1
2006-01-20,EUR,53.56,1
2006-01-20,GBP,77.88,1
2006-01-20,JPY,38.38,100
2006-01-20,USD,44.36,1
2006-01-23,EUR,54.06,1
2006-01-23,GBP,78.6,1
2006-01-23,JPY,38.48,100
2006-01-23,USD,44.15,1
2006-01-24,EUR,54.36,1
2006-01-24,GBP,78.96,1
2006-01-24,JPY,38.57,100
2006-01-24,USD,44.21,1
2006-01-25,EUR,54.38,1
2006-01-25,GBP,79.01,1
2006-01-25,JPY,38.53,100
2006-01-25,USD,44.29,1
2006-01-27,EUR,53.91,1
2006-01-27,GBP,78.57,1
2006-01-27,JPY,37.92,100
2006-01-27,USD,44.15,1
2006-01-30,EUR,53.43,1
2006-01-30,GBP,78.03,1
2006-01-30,JPY,37.61,100
2006-01-30,USD,44.14,1
2006-01-31,EUR,53.32,1
2006-01-31,GBP,77.95,1
2006-01-31,JPY,37.5,100
2006-01-31,USD,44.07,1
2006-02-01,EUR,53.68,1
2006-02-01,GBP,78.56,1
2006-02-01,JPY,37.68,100
2006-02-01,USD,44.15,1
2006-02-02,EUR,53.37,1
2006-02-02,GBP,78.48,1
2006-02-02,JPY,37.39,100
2006-02-02,USD,44.31,1
2006-02-03,EUR,53.48,1
2006-02-03,GBP,78.69,1
2006-02-03,JPY,37.34,100
2006-02-03,USD,44.23,1
2006-02-06,EUR,53.13,1
2006-02-06,GBP,77.8,1
2006-02-06,JPY,37.23,100
2006-02-06,USD,44.2,1
2006-02-07,EUR,53.01,1
2006-02-07,GBP,77.43,1
2006-02-07,JPY,37.23,100
2006-02-07,USD,44.27,1
2006-02-08,EUR,52.96,1
2006-02-08,GBP,77.15,1
2006-02-08,JPY,37.51,100
2006-02-08,USD,44.2,1
2006-02-10,EUR,53.01,1
2006-02-10,GBP,77.24,1
2006-02-10,JPY,37.52,100
2006-02-10,USD,44.21,1
2006-02-13,EUR,52.68,1
2006-02-13,GBP,77.14,1
2006-02-13,JPY,37.54,100
2006-02-13,USD,44.26,1
2006-02-14,EUR,52.7,1
2006-02-14,GBP,77.07,1
2006-02-14,JPY,37.73,100
2006-02-14,USD,44.22,1
2006-02-15,EUR,52.74,1
2006-02-15,GBP,76.82,1
2006-02-15,JPY,37.63,100
2006-02-15,USD,44.27,1
2006-02-16,EUR,52.66,1
2006-02-16,GBP,77.05,1
2006-02-16,JPY,37.62,100
2006-02-16,USD,44.3,1
2006-02-17,EUR,52.86,1
2006-02-17,GBP,77.18,1
2006-02-17,JPY,37.64,100
2006-02-17,USD,44.46,1
2006-02-20,EUR,53.17,1
2006-02-20,GBP,77.49,1
2006-02-20,JPY,37.58,100
2006-02-20,USD,44.43,1
2006-02-21,EUR,52.95,1
2006-02-21,GBP,77.42,1
2006-02-21,JPY,37.46,100
2006-02-21,USD,44.4,1
2006-02-22,EUR,53.07,1
2006-02-22,GBP,77.69,1
2006-02-22,JPY,37.53,100
2006-02-22,USD,44.51,1
2006-02-23,EUR,53.07,1
2006-02-23,GBP,77.76,1
2006-02-23,JPY,37.92,100
2006-02-23,USD,44.56,1
2006-02-24,EUR,52.99,1
2006-02-24,GBP,77.87,1
2006-02-24,JPY,38.1,100
2006-02-24,USD,44.45,1
2006-02-27,EUR,52.7,1
2006-02-27,GBP,77.45,1
2006-02-27,JPY,38.24,100
2006-02-27,USD,44.42,1
2006-02-28,EUR,52.7,1
2006-02-28,GBP,77.3,1
2006-02-28,JPY,38.24,100
2006-02-28,USD,44.44,1
2006-03-01,EUR,52.94,1
2006-03-01,GBP,77.78,1
2006-03-01,JPY,38.31,100
2006-03-01,USD,44.35,1
2006-03-02,EUR,52.88,1
2006-03-02,GBP,77.59,1
2006-03-02,JPY,38.15,100
2006-03-02,USD,44.34,1
2006-03-03,EUR,53.32,1
2006-03-03,GBP,77.72,1
2006-03-03,JPY,38.1,100
2006-03-03,USD,44.36,1
2006-03-06,EUR,53.5,1
2006-03-06,GBP,77.9,1
2006-03-06,JPY,37.88,100
2006-03-06,USD,44.32,1
2006-03-07,EUR,53.04,1
2006-03-07,GBP,77.39,1
2006-03-07,JPY,37.72,100
2006-03-07,USD,44.33,1
2006-03-08,EUR,52.85,1
2006-03-08,GBP,77.15,1
2006-03-08,JPY,37.74,100
2006-03-08,USD,44.42,1
2006-03-09,EUR,53.11,1
2006-03-09,GBP,77.37,1
2006-03-09,JPY,37.83,100
2006-03-09,USD,44.55,1
2006-03-10,EUR,52.98,1
2006-03-10,GBP,77.23,1
2006-03-10,JPY,37.57,100
2006-03-10,USD,44.5,1
2006-03-13,EUR,53.16,1
2006-03-13,GBP,76.93,1
2006-03-13,JPY,37.46,100
2006-03-13,USD,44.53,1
2006-03-14,EUR,53.21,1
2006-03-14,GBP,77.14,1
2006-03-14,JPY,37.53,100
2006-03-14,USD,44.47,1
2006-03-16,EUR,53.51,1
2006-03-16,GBP,77.48,1
2006-03-16,JPY,37.69,100
2006-03-16,USD,44.41,1
2006-03-17,EUR,54.05,1
2006-03-17,GBP,78.01,1
2006-03-17,JPY,38.06,100
2006-03-17,USD,44.42,1
2006-03-20,EUR,54.08,1
2006-03-20,GBP,78.0,1
2006-03-20,JPY,38.22,100
2006-03-20,USD,44.44,1
2006-03-21,EUR,53.84,1
2006-03-21,GBP,77.83,1
2006-03-21,JPY,38.06,100
2006-03-21,USD,44.38,1
2006-03-22,EUR,53.76,1
2006-03-22,GBP,77.69,1
2006-03-22,JPY,37.95,100
2006-03-22,USD,44.47,1
2006-03-23,EUR,53.73,1
2006-03-23,GBP,77.69,1
2006-03-23,JPY,38.0,100
2006-03-23,USD,44.55,1
2006-03-24,EUR,53.47,1
2006-03-24,GBP,77.47,1
2006-03-24,JPY,37.86,100
2006-03-24,USD,44.66,1
2006-03-27,EUR,53.79,1
2006-03-27,GBP,78.01,1
2006-03-27,JPY,38.27,100
2006-03-27,USD,44.66,1
2006-03-28,EUR,53.64,1
2006-03-28,GBP,78.0,1
2006-03-28,JPY,38.19,100
2006-03-28,USD,44.66,1
2006-03-29,EUR,53.63,1
2006-03-29,GBP,77.9,1
2006-03-29,JPY,37.91,100
2006-03-29,USD,44.69,1
2006-03-31,EUR,54.2,1
2006-03-31,GBP,77.8,1
2006-03-31,JPY,38.01,100
2006-03-31,USD,44.61,1
2006-04-03,EUR,53.77,1
2006-04-03,GBP,77.15,1
2006-04-03,JPY,37.62,100
2006-04-03,USD,44.61,1
2006-04-04,EUR,54.17,1
2006-04-04,GBP,77.56,1
2006-04-04,JPY,37.92,100
2006-04-04,USD,44.61,1
2006-04-05,EUR,54.83,1
2006-04-05,GBP,78.59,1
2006-04-05,JPY,38.24,100
2006-04-05,USD,44.69,1
2006-04-07,EUR,54.48,1
2006-04-07,GBP,78.2,1
2006-04-07,JPY,37.91,100
2006-04-07,USD,44.63,1
2006-04-10,EUR,54.14,1
2006-04-10,GBP,77.95,1
2006-04-10,JPY,37.84,100
2006-04-10,USD,44.74,1
2006-04-12,EUR,54.58,1
2006-04-12,GBP,78.6,1
2006-04-12,JPY,38.03,100
2006-04-12,USD,44.93,1
2006-04-13,EUR,54.88,1
2006-04-13,GBP,78.45,1
2006-04-13,JPY,38.27,100
2006-04-13,USD,45.3,1
2006-04-17,EUR,54.98,1
2006-04-17,GBP,79.39,1
2006-04-17,JPY,38.18,100
2006-04-17,USD,45.15,1
2006-04-18,EUR,55.34,1
2006-04-18,GBP,79.97,1
2006-04-18,JPY,38.34,100
2006-04-18,USD,45.15,1
2006-04-19,EUR,55.78,1
2006-04-19,GBP,80.46,1
2006-04-19,JPY,38.6,100
2006-04-19,USD,45.14,1
2006-04-20,EUR,55.72,1
2006-04-20,GBP,80.74,1
2006-04-20,JPY,38.37,100
2006-04-20,USD,45.15,1
2006-04-21,EUR,55.4,1
2006-04-21,GBP,80.15,1
2006-04-21,JPY,38.33,100
2006-04-21,USD,45.09,1
2006-04-24,EUR,55.7,1
2006-04-24,GBP,80.5,1
2006-04-24,JPY,38.99,100
2006-04-24,USD,45.06,1
2006-04-25,EUR,55.5,1
2006-04-25,GBP,80.09,1
2006-04-25,JPY,39.1,100
2006-04-25,USD,44.83,1
2006-04-26,EUR,55.92,1
2006-04-26,GBP,80.4,1
2006-04-26,JPY,39.13,100
2006-04-26,USD,45.03,1
2006-04-27,EUR,56.07,1
2006-04-27,GBP,80.42,1
2006-04-27,JPY,39.29,100
2006-04-27,USD,45.06,1
2006-04-28,EUR,56.41,1
2006-04-28,GBP,81.04,1
2006-04-28,JPY,39.39,100
2006-04-28,USD,44.97,1
2006-05-02,EUR,56.47,1
2006-05-02,GBP,81.88,1
2006-05-02,JPY,39.46,100
2006-05-02,USD,44.9,1
2006-05-03,EUR,56.77,1
2006-05-03,GBP,82.84,1
2006-05-03,JPY,39.71,100
2006-05-03,USD,44.86,1
2006-05-04,EUR,56.69,1
2006-05-04,GBP,82.51,1
2006-05-04,JPY,39.42,100
2006-05-04,USD,44.97,1
2006-05-05,EUR,56.94,1
2006-05-05,GBP,83.07,1
2006-05-05,JPY,39.47,100
2006-05-05,USD,44.88,1
2006-05-08,EUR,57.13,1
2006-05-08,GBP,83.46,1
2006-05-08,JPY,40.17,100
2006-05-08,USD,44.88,1
2006-05-09,EUR,57.0,1
2006-05-09,GBP,83.42,1
2006-05-09,JPY,40.22,100
2006-05-09,USD,44.96,1
2006-05-10,EUR,57.35,1
2006-05-10,GBP,83.82,1
2006-05-10,JPY,40.49,100
2006-05-10,USD,44.93,1
2006-05-11,EUR,57.45,1
2006-05-11,GBP,83.67,1
2006-05-11,JPY,40.54,100
2006-05-11,USD,45.07,1
2006-05-12,EUR,57.98,1
2006-05-12,GBP,84.96,1
2006-05-12,JPY,40.92,100
2006-05-12,USD,45.05,1
2006-05-15,EUR,58.55,1
2006-05-15,GBP,85.88,1
2006-05-15,JPY,41.34,100
2006-05-15,USD,45.39,1
2006-05-16,EUR,58.39,1
2006-05-16,GBP,85.76,1
2006-05-16,JPY,41.39,100
2006-05-16,USD,45.61,1
2006-05-17,EUR,58.33,1
2006-05-17,GBP,85.68,1
2006-05-17,JPY,41.36,100
2006-05-17,USD,45.34,1
2006-05-18,EUR,57.58,1
2006-05-18,GBP,85.55,1
2006-05-18,JPY,41.06,100
2006-05-18,USD,45.48,1
2006-05-19,EUR,58.32,1
2006-05-19,GBP,85.94,1
2006-05-19,JPY,40.99,100
2006-05-19,USD,45.46,1
2006-05-22,EUR,58.12,1
2006-05-22,GBP,85.33,1
2006-05-22,JPY,40.56,100
2006-05-22,USD,45.68,1
2006-05-23,EUR,58.46,1
2006-05-23,GBP,85.79,1
2006-05-23,JPY,40.95,100
2006-05-23,USD,45.52,1
2006-05-24,EUR,58.48,1
2006-05-24,GBP,85.81,1
2006-05-24,JPY,40.69,100
2006-05-24,USD,45.73,1
2006-05-25,EUR,58.59,1
2006-05-25,GBP,85.68,1
2006-05-25,JPY,40.69,100
2006-05-25,USD,45.85,1
2006-05-26,EUR,58.62,1
2006-05-26,GBP,85.82,1
2006-05-26,JPY,40.93,100
2006-05-26,USD,45.85,1
2006-05-29,EUR,58.58,1
2006-05-29,GBP,85.51,1
2006-05-29,JPY,40.93,100
2006-05-29,USD,45.97,1
2006-05-30,EUR,59.32,1
2006-05-30,GBP,86.51,1
2006-05-30,JPY,41.31,100
2006-05-30,USD,46.19,1
2006-05-31,EUR,59.8,1
2006-05-31,GBP,87.43,1
2006-05-31,JPY,41.54,100
2006-05-31,USD,46.43,1
2006-06-01,EUR,59.03,1
2006-06-01,GBP,86.07,1
2006-06-01,JPY,40.99,100
2006-06-01,USD,46.22,1
2006-06-02,EUR,59.14,1
2006-06-02,GBP,86.06,1
2006-06-02,JPY,40.95,100
2006-06-02,USD,46.17,1
2006-06-05,EUR,59.36,1
2006-06-05,GBP,86.37,1
2006-06-05,JPY,41.04,100
2006-06-05,USD,45.82,1
2006-06-06,EUR,59.31,1
2006-06-06,GBP,86.09,1
2006-06-06,JPY,40.91,100
2006-06-06,USD,45.92,1
2006-06-07,EUR,58.75,1
2006-06-07,GBP,85.32,1
2006-06-07,JPY,40.52,100
2006-06-07,USD,45.93,1
2006-06-08,EUR,58.88,1
2006-06-08,GBP,85.27,1
2006-06-08,JPY,40.46,100
2006-06-08,USD,46.06,1
2006-06-09,EUR,58.03,1
2006-06-09,GBP,84.62,1
2006-06-09,JPY,40.32,100
2006-06-09,USD,45.92,1
2006-06-12,EUR,58.01,1
2006-06-12,GBP,84.61,1
2006-06-12,JPY,40.21,100
2006-06-12,USD,45.88,1
2006-06-13,EUR,57.92,1
2006-06-13,GBP,84.73,1
2006-06-13,JPY,40.15,100
2006-06-13,USD,46.04,1
2006-06-14,EUR,57.82,1
2006-06-14,GBP,84.54,1
2006-06-14,JPY,39.98,100
2006-06-14,USD,45.98,1
2006-06-15,EUR,57.92,1
2006-06-15,GBP,84.72,1
2006-06-15,JPY,39.93,100
2006-06-15,USD,45.91,1
2006-06-16,EUR,58.08,1
2006-06-16,GBP,85.11,1
2006-06-16,JPY,40.06,100
2006-06-16,USD,45.92,1
2006-06-19,EUR,57.78,1
2006-06-19,GBP,84.65,1
2006-06-19,JPY,39.7,100
2006-06-19,USD,45.89,1
2006-06-20,EUR,57.74,1
2006-06-20,GBP,84.63,1
2006-06-20,JPY,39.93,100
